Minnesota  	1668.0 	126.0 0.0044 0.00033
Iowa  	3523.0 	127.0 0.00929 0.00033
Drug  	1258.0 	128.0 0.00332 0.00034
Trailer_(promotion)  	385.0 	129.0 0.00101 0.00034
Google  	1.0 	130.0 0.0 0.00034
Canada  	2123.0 	131.0 0.0056 0.00035
Hawaii  	622.0 	132.0 0.00164 0.00035
Spa  	3318.0 	133.0 0.00875 0.00035
Phoenix,_Arizona  	1022.0 	134.0 0.00269 0.00035
Dance  	3693.0 	135.0 0.00973 0.00036
Poetry  	363.0 	136.0 0.00096 0.00036
Germany  	924.0 	137.0 0.00244 0.00036
Bar_(law)  	8932.0 	138.0 0.02354 0.00036
Antique  	834.0 	139.0 0.0022 0.00037
Casino  	1152.0 	140.0 0.00304 0.00037
Manganese  	8904.0 	141.0 0.02347 0.00037
Mass  	686.0 	142.0 0.00181 0.00037
Telephone_number  	246.0 	143.0 0.00065 0.00038
Mississippi  	1937.0 	144.0 0.00511 0.00038
Charlotte,_North_Carolina  	1436.0 	145.0 0.00378 0.00038
Auction  	702.0 	146.0 0.00185 0.00038
Breast  	80.0 	147.0 0.00021 0.00039
Barbecue_grill  	2409.0 	148.0 0.00635 0.00039
Delaware  	1914.0 	149.0 0.00504 0.00039
Pet  	692.0 	150.0 0.00182 0.0004
Austin,_Texas  	934.0 	151.0 0.00246 0.0004
Heart  	803.0 	152.0 0.00212 0.0004
Long_Island  	7757.0 	153.0 0.02045 0.0004
Spanish_language  	82.0 	154.0 0.00022 0.00041
Nevada  	1018.0 	155.0 0.00268 0.00041
HTTP_Secure  	123.0 	156.0 0.00032 0.00041
San_Antonio  	1950.0 	157.0 0.00514 0.00041
Brooklyn  	7732.0 	158.0 0.02038 0.00042
Denver  	3214.0 	159.0 0.00847 0.00042
Jacksonville,_Florida  	1551.0 	160.0 0.00409 0.00042
Gas  	1293.0 	161.0 0.00341 0.00042
Physician  	7401.0 	163.0 0.01951 0.00043
Tire  	369.0 	164.0 0.00097 0.00043
Columbus,_Ohio  	5673.0 	165.0 0.01495 0.00043
Sampling_(music)  	1115.0 	166.0 0.00294 0.00044
Baltimore  	7235.0 	167.0 0.01907 0.00044
San_Francisco  	1646.0 	168.0 0.00434 0.00044
Credit_union  	529.0 	170.0 0.00139 0.00045
Washington,_D.C.  	865.0 	171.0 0.00228 0.00045
Chicken  	1330.0 	172.0 0.00351 0.00045
Arkansas  	1631.0 	173.0 0.0043 0.00046
Gold  	787.0 	174.0 0.00207 0.00046
Paint  	1765.0 	175.0 0.00465 0.00046
Pain  	1153.0 	176.0 0.00304 0.00046
Fish  	1013.0 	177.0 0.00267 0.00047
Obituary  	560.0 	178.0 0.00148 0.00047
Funeral_home  	5141.0 	179.0 0.01355 0.00047
Nashville,_Tennessee  	1704.0 	180.0 0.00449 0.00047
Internet  	12.0 	181.0 3e-05 0.00048
Pussy  	50.0 	182.0 0.00013 0.00048
Renting  	401.0 	183.0 0.00106 0.00048
Vintage  	2782.0 	184.0 0.00733 0.00048
Cleveland  	8671.0 	185.0 0.02285 0.00049
Monarch  	8062.0 	186.0 0.02125 0.00049
Softball  	2067.0 	187.0 0.00545 0.00049
Yellow_pages  	32.0 	188.0 8e-05 0.0005
Textile  	927.0 	189.0 0.00244 0.0005
Cake  	588.0 	190.0 0.00155 0.0005
Campsite  	3150.0 	191.0 0.0083 0.0005
Rock_music  	7128.0 	192.0 0.01879 0.00051
Marriott_International  	275.0 	193.0 0.00072 0.00051
Golf_course  	6024.0 	194.0 0.01588 0.00051
Richmond,_Virginia  	7198.0 	195.0 0.01897 0.00051
Bill_(law)  	6205.0 	196.0 0.01635 0.00052
Toyota  	226.0 	197.0 0.0006 0.00052
Clip_art  	102.0 	198.0 0.00027 0.00052
National_Diet  	1605.0 	199.0 0.00423 0.00052
Memphis,_Tennessee  	3559.0 	200.0 0.00938 0.00053
United_States_Army  	799.0 	202.0 0.00211 0.00053
Seattle  	918.0 	203.0 0.00242 0.00054
Carpet  	699.0 	204.0 0.00184 0.00054
Online_chat  	101.0 	205.0 0.00027 0.00054
Horsepower  	566.0 	206.0 0.00149 0.00054
Wallpaper  	186.0 	207.0 0.00049 0.00055
Utah  	2957.0 	208.0 0.00779 0.00055
Sun  	968.0 	209.0 0.00255 0.00055
Airport  	3171.0 	210.0 0.00836 0.00055
Sony  	434.0 	211.0 0.00114 0.00056
Mary,_Queen_of_Scots  	2303.0 	212.0 0.00607 0.00056
National_Association_of_Realtors  	122.0 	213.0 0.00032 0.00056
Harley-Davidson  	300.0 	214.0 0.00079 0.00056
Celebrity  	221.0 	215.0 0.00058 0.00057
Pizza  	1121.0 	216.0 0.00295 0.00057
Credit_card  	250.0 	217.0 0.00066 0.00057
Sheriff  	7602.0 	218.0 0.02004 0.00057
Portland,_Oregon  	839.0 	219.0 0.00221 0.00058
Mathematics  	744.0 	220.0 0.00196 0.00058
Glass  	7026.0 	221.0 0.01852 0.00058
Cheating_in_video_games  	89.0 	222.0 0.00023 0.00059
Ringtone  	104.0 	224.0 0.00027 0.00059
Mobile,_Alabama  	497.0 	225.0 0.00131 0.00059
Kansas  	885.0 	226.0 0.00233 0.0006
Guitar  	591.0 	227.0 0.00156 0.0006
Cancer  	1407.0 	228.0 0.00371 0.0006
God  	3451.0 	229.0 0.0091 0.0006
Cincinnati  	8252.0 	230.0 0.02175 0.00061
Pink_(singer)  	592.0 	231.0 0.00156 0.00061
Sacramento,_California  	1542.0 	232.0 0.00406 0.00061
Museum  	2940.0 	235.0 0.00775 0.00062
Apartment  	703.0 	236.0 0.00185 0.00062
Walmart  	21.0 	238.0 6e-05 0.00063
Detroit  	3472.0 	239.0 0.00915 0.00063
Floristry  	2158.0 	240.0 0.00569 0.00063
Donkey  	208.0 	241.0 0.00055 0.00064
Surgery  	1392.0 	242.0 0.00367 0.00064
Dodge  	489.0 	243.0 0.00129 0.00064
Village  	4209.0 	244.0 0.01109 0.00064
Skin  	5521.0 	245.0 0.01455 0.00065
Animal  	3232.0 	246.0 0.00852 0.00065
Metal  	2892.0 	247.0 0.00762 0.00065
Prom  	46.0 	248.0 0.00012 0.00065
Tucson,_Arizona  	5418.0 	249.0 0.01428 0.00066
Easter  	154.0 	251.0 0.00041 0.00066
Fat  	545.0 	252.0 0.00144 0.00066
Bus  	3916.0 	253.0 0.01032 0.00067
Human_eye  	6898.0 	254.0 0.01818 0.00067
Microsoft_Windows  	782.0 	256.0 0.00206 0.00067
Verizon_Communications  	43.0 	257.0 0.00011 0.00068
Silver  	1563.0 	258.0 0.00412 0.00068
Photography  	1989.0 	259.0 0.00524 0.00068
Ring_(mathematics)  	4318.0 	260.0 0.01138 0.00069
Internet_forum  	281.0 	261.0 0.00074 0.00069
Puerto_Rico  	618.0 	262.0 0.00163 0.00069
West_Virginia  	3466.0 	263.0 0.00914 0.00069
Kitchen  	1235.0 	265.0 0.00326 0.0007
Oil  	1967.0 	266.0 0.00518 0.0007
Flower  	1170.0 	269.0 0.00308 0.00071
Columbia,_South_Carolina  	2969.0 	270.0 0.00783 0.00071
Angel  	365.0 	271.0 0.00096 0.00071
XXX_(film)  	91.0 	272.0 0.00024 0.00072
Physical_exercise  	4163.0 	273.0 0.01097 0.00072
Plastic  	7880.0 	274.0 0.02077 0.00072
New_Mexico  	2652.0 	275.0 0.00699 0.00072
PaintShop_Pro  	620.0 	276.0 0.00163 0.00073
MP3  	1017.0 	277.0 0.00268 0.00073
Real_estate_broker  	1236.0 	278.0 0.00326 0.00073
Movie_theater  	1810.0 	279.0 0.00477 0.00074
Salary  	2291.0 	280.0 0.00604 0.00074
Myrtle_Beach,_South_Carolina  	468.0 	281.0 0.00123 0.00074
Pharmaceutical_drug  	1552.0 	282.0 0.00409 0.00074
Tree  	3103.0 	283.0 0.00818 0.00075
Indianapolis  	7106.0 	285.0 0.01873 0.00075
Reading_F.C.  	8524.0 	286.0 0.02247 0.00075
Cartoon  	635.0 	287.0 0.00167 0.00076
Hunting  	454.0 	290.0 0.0012 0.00076
Jesus  	791.0 	292.0 0.00208 0.00077
Idaho  	2954.0 	294.0 0.00779 0.00077
George_W._Bush  	676.0 	295.0 0.00178 0.00078
Louisville,_Kentucky  	5534.0 	296.0 0.01459 0.00078
Catholicism  	6930.0 	297.0 0.01827 0.00078
Massage  	1558.0 	301.0 0.00411 0.00079
Puppy  	308.0 	302.0 0.00081 0.0008
New_Orleans  	1770.0 	303.0 0.00467 0.0008
Dell  	86.0 	304.0 0.00023 0.0008
Orange_County,_California  	7539.0 	305.0 0.01987 0.0008
London  	1146.0 	306.0 0.00302 0.00081
Salon_(website)  	7453.0 	307.0 0.01964 0.00081
Disability  	4996.0 	308.0 0.01317 0.00081
William_Smith_(lexicographer)  	2150.0 	310.0 0.00567 0.00082
Leather  	3552.0 	311.0 0.00936 0.00082
American_Idol  	15.0 	312.0 4e-05 0.00082
Wrestling  	743.0 	313.0 0.00196 0.00082
Tile  	1808.0 	314.0 0.00477 0.00083
Chamber_of_commerce  	5890.0 	315.0 0.01552 0.00083
Camping  	1803.0 	316.0 0.00475 0.00083
Disease  	2789.0 	317.0 0.00735 0.00084
Scholarship  	1756.0 	318.0 0.00463 0.00084
President_of_the_United_States  	2844.0 	319.0 0.0075 0.00084
Diamond  	1184.0 	320.0 0.00312 0.00084
Lesbian  	388.0 	321.0 0.00102 0.00085
Lottery  	62.0 	322.0 0.00016 0.00085
Car_rental  	110.0 	323.0 0.00029 0.00085
Tennis  	764.0 	325.0 0.00201 0.00086
Marriage  	3450.0 	328.0 0.00909 0.00086
Divorce  	1318.0 	330.0 0.00347 0.00087
Alaska  	1065.0 	331.0 0.00281 0.00087
Microsoft  	192.0 	332.0 0.00051 0.00088
Ford_Mustang  	992.0 	334.0 0.00261 0.00088
Rapping  	1220.0 	335.0 0.00322 0.00088
United_States_dollar  	4206.0 	336.0 0.01109 0.00089
Holiday_Inn  	292.0 	337.0 0.00077 0.00089
Battery_(electricity)  	5306.0 	340.0 0.01399 0.0009
Arecaceae  	1256.0 	341.0 0.00331 0.0009
Genealogy  	528.0 	342.0 0.00139 0.0009
Weight_loss  	833.0 	344.0 0.0022 0.00091
Rose  	2568.0 	345.0 0.00677 0.00091
Vermont  	2824.0 	346.0 0.00744 0.00091
Milwaukee  	8652.0 	347.0 0.0228 0.00091
Hilton_Hotels_&_Resorts  	475.0 	348.0 0.00125 0.00092
Flå  	2463.0 	349.0 0.00649 0.00092
RE/MAX  	227.0 	350.0 0.0006 0.00092
Queens  	3574.0 	351.0 0.00942 0.00093
Charleston,_South_Carolina  	2082.0 	352.0 0.00549 0.00093
Fox_Broadcasting_Company  	580.0 	353.0 0.00153 0.00093
Blog  	929.0 	354.0 0.00245 0.00093
Preschool_education  	3547.0 	355.0 0.00935 0.00094
Sears  	38.0 	356.0 0.0001 0.00094
Paris  	1355.0 	357.0 0.00357 0.00094
Wine  	2351.0 	358.0 0.0062 0.00094
Fashion  	1566.0 	359.0 0.00413 0.00095
IPod  	294.0 	360.0 0.00077 0.00095
R._Kelly  	1191.0 	361.0 0.00314 0.00095
Retail  	7791.0 	362.0 0.02053 0.00095
Hollywood  	3283.0 	365.0 0.00865 0.00096
Swimsuit  	120.0 	366.0 0.00032 0.00096
Cell_(biology)  	1675.0 	367.0 0.00441 0.00097
Fuck  	871.0 	368.0 0.0023 0.00097
Manhattan  	7685.0 	369.0 0.02026 0.00097
Safety_(American_and_Canadian_football_position)  	753.0 	370.0 0.00198 0.00098
Cosmetics  	3132.0 	371.0 0.00826 0.00098
Japanese_people  	8463.0 	372.0 0.02231 0.00098
Rhode_Island  	3356.0 	374.0 0.00885 0.00099
Diabetes_mellitus  	430.0 	377.0 0.00113 0.00099
Chat_room  	199.0 	378.0 0.00052 0.001
Icon  	666.0 	379.0 0.00176 0.001
Pottery  	3991.0 	380.0 0.01052 0.001
Password  	105.0 	382.0 0.00028 0.00101
Radio_broadcasting  	5398.0 	384.0 0.01423 0.00101
Handbag  	551.0 	385.0 0.00145 0.00101
Menu  	2737.0 	386.0 0.00721 0.00102
Ireland  	792.0 	388.0 0.00209 0.00102
Hotmail  	8.0 	389.0 2e-05 0.00103
Mobile_home  	1221.0 	390.0 0.00322 0.00103
Cheerleading  	1296.0 	391.0 0.00342 0.00103
Physical_fitness  	4775.0 	393.0 0.01259 0.00104
Bar_(establishment)  	5949.0 	395.0 0.01568 0.00104
Blood  	5172.0 	396.0 0.01363 0.00104
Cats_(musical)  	518.0 	397.0 0.00137 0.00105
Xbox  	765.0 	399.0 0.00202 0.00105
Cable_television  	2607.0 	400.0 0.00687 0.00105
Doctors_(soap_opera)  	2970.0 	401.0 0.00783 0.00106
New_Hampshire  	3837.0 	402.0 0.01011 0.00106
Pharmacy  	1413.0 	403.0 0.00372 0.00106
Uniform_resource_locator  	575.0 	404.0 0.00152 0.00106
Pump  	8580.0 	405.0 0.02261 0.00107
Jeans  	1647.0 	406.0 0.00434 0.00107
Camera  	6249.0 	407.0 0.01647 0.00107
United_States_Navy  	1350.0 	408.0 0.00356 0.00108
Jamaica  	768.0 	409.0 0.00202 0.00108
Keywords  	589.0 	410.0 0.00155 0.00108
Nike,_Inc.  	490.0 	411.0 0.00129 0.00108
Laptop  	1140.0 	412.0 0.003 0.00109
Penis  	283.0 	413.0 0.00075 0.00109
Russian_language  	442.0 	414.0 0.00116 0.00109
Chocolate  	3812.0 	415.0 0.01005 0.00109
Cemetery  	8679.0 	417.0 0.02288 0.0011
CNET  	837.0 	418.0 0.00221 0.0011
Jeep  	499.0 	419.0 0.00132 0.0011
Naples  	4279.0 	420.0 0.01128 0.00111
Boxing  	640.0 	421.0 0.00169 0.00111
Cookie  	856.0 	422.0 0.00226 0.00111
Rooster  	1123.0 	423.0 0.00296 0.00111
Bird  	2640.0 	424.0 0.00696 0.00112
Television  	558.0 	425.0 0.00147 0.00112
Immigration  	644.0 	426.0 0.0017 0.00112
Calorie  	1136.0 	427.0 0.00299 0.00113
Hairstyle  	103.0 	428.0 0.00027 0.00113
Alcohol  	3207.0 	429.0 0.00845 0.00113
Pool_(cue_sports)  	864.0 	430.0 0.00228 0.00113
Rabbit  	939.0 	431.0 0.00247 0.00114
Lighting  	1868.0 	433.0 0.00492 0.00114
Candy  	1917.0 	434.0 0.00505 0.00114
Sex_offender  	645.0 	435.0 0.0017 0.00115
Medicine  	3338.0 	436.0 0.0088 0.00115
The_Bronx  	3152.0 	437.0 0.00831 0.00115
Truck_driver  	5305.0 	439.0 0.01398 0.00116
Montana  	2732.0 	440.0 0.0072 0.00116
Shower  	1789.0 	441.0 0.00472 0.00116
Tool_(band)  	1283.0 	442.0 0.00338 0.00116
Lawn_mower  	2416.0 	443.0 0.00637 0.00117
Yamaha_Corporation  	519.0 	445.0 0.00137 0.00117
Author  	8403.0 	446.0 0.02215 0.00118
Craigslist  	10.0 	447.0 3e-05 0.00118
The_Home_Depot  	26.0 	448.0 7e-05 0.00118
Egg_(biology)  	5769.0 	449.0 0.01521 0.00118
Swimming_pool  	482.0 	450.0 0.00127 0.00119
Toddler  	7482.0 	452.0 0.01972 0.00119
Screensaver  	125.0 	454.0 0.00033 0.0012
J._J._Johnson  	8411.0 	455.0 0.02217 0.0012
Nursery_school  	6526.0 	458.0 0.0172 0.00121
Webcam  	291.0 	459.0 0.00077 0.00121
Airline  	461.0 	460.0 0.00122 0.00121
Coffee  	1592.0 	461.0 0.0042 0.00122
Classified_advertising  	486.0 	462.0 0.00128 0.00122
Adoption  	1586.0 	463.0 0.00418 0.00122
Lacrosse  	2581.0 	464.0 0.0068 0.00122
Tablature  	347.0 	465.0 0.00091 0.00123
Nursing_home  	7471.0 	466.0 0.01969 0.00123
Energy  	7563.0 	467.0 0.01993 0.00123
Summer_camp  	7107.0 	468.0 0.01873 0.00123
Logo  	4275.0 	469.0 0.01127 0.00124
Bedding  	749.0 	471.0 0.00197 0.00124
Choice_Hotels  	439.0 	472.0 0.00116 0.00124
Bowling  	2194.0 	473.0 0.00578 0.00125
Wilmington,_Delaware  	3019.0 	474.0 0.00796 0.00125
Spain  	1944.0 	476.0 0.00512 0.00125
Webmail  	1088.0 	477.0 0.00287 0.00126
Target_Corporation  	31.0 	478.0 8e-05 0.00126
Music_video  	345.0 	479.0 0.00091 0.00126
Cheating  	563.0 	480.0 0.00148 0.00127
Tractor  	873.0 	481.0 0.0023 0.00127
Magic_(paranormal)  	913.0 	482.0 0.00241 0.00127
Salem,_Oregon  	5151.0 	484.0 0.01358 0.00128
Broadway_theatre  	1175.0 	485.0 0.0031 0.00128
Irish_people  	1073.0 	486.0 0.00283 0.00128
Loan_(sports)  	1874.0 	487.0 0.00494 0.00128
Virus  	1487.0 	488.0 0.00392 0.00129
Candle  	1513.0 	489.0 0.00399 0.00129
Cooking  	3011.0 	490.0 0.00794 0.00129
Nissan_Motor_Company  	443.0 	491.0 0.00117 0.00129
Stuff_(magazine)  	1228.0 	492.0 0.00324 0.0013
Catering  	7397.0 	493.0 0.0195 0.0013
Health_insurance  	963.0 	494.0 0.00254 0.0013
United_States_Senate  	5422.0 	496.0 0.01429 0.00131
Best_Western  	525.0 	498.0 0.00138 0.00131
Foreclosure  	1147.0 	499.0 0.00302 0.00132
Lancaster,_Pennsylvania  	4896.0 	500.0 0.0129 0.00132
Satellite  	2980.0 	502.0 0.00785 0.00132
Bed_and_breakfast  	2072.0 	503.0 0.00546 0.00133
Doll  	4423.0 	505.0 0.01166 0.00133
Cabinet_(government)  	977.0 	507.0 0.00258 0.00134
Savannah,_Georgia  	1231.0 	509.0 0.00324 0.00134
Caribbean  	6868.0 	510.0 0.0181 0.00134
Rome  	2147.0 	511.0 0.00566 0.00135
American_Civil_War  	1299.0 	512.0 0.00342 0.00135
Tab_(GUI)  	1712.0 	513.0 0.00451 0.00135
Lexington,_Kentucky  	4045.0 	514.0 0.01066 0.00135
Japan  	2304.0 	515.0 0.00607 0.00136
Virginia_Beach,_Virginia  	1662.0 	516.0 0.00438 0.00136
Printer_(publishing)  	1757.0 	517.0 0.00463 0.00136
Golf_club  	1518.0 	522.0 0.004 0.00138
Reno,_Nevada  	2111.0 	523.0 0.00556 0.00138
Animation  	6472.0 	527.0 0.01706 0.00139
List_of_auto_parts  	295.0 	528.0 0.00078 0.00139
Lawn  	2413.0 	529.0 0.00636 0.00139
Bath,_Somerset  	312.0 	531.0 0.00082 0.0014
Lincoln,_Nebraska  	4439.0 	533.0 0.0117 0.0014
Interior_design  	853.0 	535.0 0.00225 0.00141
LOC4951  	1266.0 	536.0 0.00334 0.00141
Keyword_(computer_programming)  	806.0 	537.0 0.00212 0.00142
Gymnastics  	3994.0 	538.0 0.01053 0.00142
Franklin,_Tennessee  	8516.0 	539.0 0.02245 0.00142
Child_support  	1602.0 	540.0 0.00422 0.00142
J._C._Penney  	35.0 	546.0 9e-05 0.00144
Piano  	6991.0 	547.0 0.01843 0.00144
Universal_Studios  	587.0 	548.0 0.00155 0.00144
Paintball  	1149.0 	551.0 0.00303 0.00145
Chord_(music)  	2404.0 	552.0 0.00634 0.00145
Calculator  	163.0 	555.0 0.00043 0.00146
Concrete  	4081.0 	559.0 0.01076 0.00147
Nebraska  	4397.0 	560.0 0.01159 0.00148
Tooth  	4286.0 	561.0 0.0113 0.00148
Credit_history  	375.0 	562.0 0.00099 0.00148
Translation  	66.0 	564.0 0.00017 0.00149
Pub  	4859.0 	565.0 0.01281 0.00149
User_(computing)  	83.0 	566.0 0.00022 0.00149
India  	1616.0 	570.0 0.00426 0.0015
Academy_Award  	925.0 	571.0 0.00244 0.0015
Unemployment  	1194.0 	572.0 0.00315 0.00151
Tank  	8189.0 	573.0 0.02158 0.00151
Castle  	1310.0 	575.0 0.00345 0.00152
AT&T_Mobility  	39.0 	576.0 0.0001 0.00152
Medicare_(United_States)  	420.0 	577.0 0.00111 0.00152
Quilt  	1118.0 	578.0 0.00295 0.00152
Plastic_surgery  	1063.0 	580.0 0.0028 0.00153
Sprint_(running)  	160.0 	581.0 0.00042 0.00153
Cap_(sport)  	5597.0 	582.0 0.01475 0.00153
Mother's_Day  	289.0 	583.0 0.00076 0.00154
Albuquerque,_New_Mexico  	8515.0 	585.0 0.02244 0.00154
Lesson_plan  	1969.0 	586.0 0.00519 0.00154
John_W._R._Taylor  	6263.0 	587.0 0.01651 0.00155
Broward_County,_Florida  	5447.0 	588.0 0.01436 0.00155
Telephone  	2482.0 	589.0 0.00654 0.00155
Résumé  	265.0 	591.0 0.0007 0.00156
Dentist  	4057.0 	593.0 0.01069 0.00156
Atlantic_City,_New_Jersey  	536.0 	595.0 0.00141 0.00157
Anderson,_Indiana  	7878.0 	596.0 0.02076 0.00157
Motorola  	1056.0 	597.0 0.00278 0.00157
Sarasota,_Florida  	4042.0 	598.0 0.01065 0.00158
Greeting_card  	65.0 	600.0 0.00017 0.00158
Air_conditioning  	2716.0 	601.0 0.00716 0.00158
Apple_Inc.  	417.0 	602.0 0.0011 0.00159
Brain  	2014.0 	603.0 0.00531 0.00159
Patio  	2677.0 	605.0 0.00706 0.00159
Mattress  	1497.0 	606.0 0.00395 0.0016
Australian_Labor_Party  	3296.0 	609.0 0.00869 0.00161
AP_Films  	477.0 	612.0 0.00126 0.00161
Destination_spa  	4280.0 	613.0 0.01128 0.00162
Video_game  	1326.0 	614.0 0.00349 0.00162
Vitamin  	2009.0 	616.0 0.0053 0.00162
