new york city  	1418.0 	104.0 0.00257 0.00019
minnesota  	540.0 	105.0 0.00098 0.00019
police  	1087.0 	106.0 0.00197 0.00019
connecticut  	8887.0 	107.0 0.01613 0.00019
mn  	8896.0 	108.0 0.01614 0.0002
google  	6.0 	109.0 1e-05 0.0002
hawaii  	1453.0 	110.0 0.00264 0.0002
mass  	344.0 	111.0 0.00062 0.0002
ebay  	25.0 	112.0 5e-05 0.0002
zip code  	241.0 	113.0 0.00044 0.00021
phoenix  	192.0 	114.0 0.00035 0.00021
library  	1107.0 	115.0 0.00201 0.00021
yahoo.com  	37.0 	116.0 7e-05 0.00021
email  	46.0 	117.0 8e-05 0.00021
charlotte  	245.0 	118.0 0.00044 0.00021
casino  	369.0 	119.0 0.00067 0.00022
mississippi  	1115.0 	120.0 0.00202 0.00022
dance  	1509.0 	121.0 0.00274 0.00022
pet  	183.0 	122.0 0.00033 0.00022
austin  	167.0 	123.0 0.0003 0.00022
bible  	493.0 	124.0 0.00089 0.00023
jewelry  	508.0 	125.0 0.00092 0.00023
football  	550.0 	126.0 0.001 0.00023
san antonio  	928.0 	127.0 0.00168 0.00023
gas  	269.0 	128.0 0.00049 0.00023
denver  	4173.0 	129.0 0.00757 0.00023
spanish  	15.0 	130.0 3e-05 0.00024
brooklyn  	10485.0 	131.0 0.01903 0.00024
https  	234.0 	132.0 0.00042 0.00024
heart  	408.0 	133.0 0.00074 0.00024
long island  	1857.0 	134.0 0.00337 0.00024
delaware  	1109.0 	135.0 0.00201 0.00024
columbus  	9411.0 	136.0 0.01708 0.00025
nevada  	169.0 	137.0 0.00031 0.00025
jacksonville  	301.0 	138.0 0.00055 0.00025
yahoo  	5.0 	139.0 1e-05 0.00025
english  	35.0 	141.0 6e-05 0.00026
canada  	7215.0 	142.0 0.01309 0.00026
internet  	331.0 	143.0 0.0006 0.00026
motorcycle  	149.0 	144.0 0.00027 0.00026
gold  	357.0 	145.0 0.00065 0.00026
baltimore  	11003.0 	146.0 0.01997 0.00026
arkansas  	515.0 	147.0 0.00093 0.00027
fish  	9923.0 	148.0 0.01801 0.00027
credit union  	45.0 	149.0 8e-05 0.00027
antique  	233.0 	150.0 0.00042 0.00027
paint  	503.0 	151.0 0.00091 0.00027
cleveland  	6309.0 	152.0 0.01145 0.00028
nashville  	505.0 	153.0 0.00092 0.00028
italy  	507.0 	154.0 0.00092 0.00028
pain  	174.0 	155.0 0.00032 0.00028
vintage  	601.0 	156.0 0.00109 0.00028
richmond  	3474.0 	157.0 0.0063 0.00028
rock  	7201.0 	158.0 0.01307 0.00029
bill  	8026.0 	159.0 0.01456 0.00029
san francisco  	5881.0 	160.0 0.01067 0.00029
airport  	1017.0 	161.0 0.00185 0.00029
memphis  	1369.0 	162.0 0.00248 0.00029
diet  	474.0 	163.0 0.00086 0.0003
toyota  	436.0 	164.0 0.00079 0.0003
mary  	1232.0 	165.0 0.00224 0.0003
china  	616.0 	166.0 0.00112 0.0003
utah  	1104.0 	167.0 0.002 0.0003
seattle  	170.0 	168.0 0.00031 0.0003
pregnancy  	106.0 	169.0 0.00019 0.00031
king  	9442.0 	170.0 0.01713 0.00031
sony  	577.0 	171.0 0.00105 0.00031
realestate  	1156.0 	172.0 0.0021 0.00031
nursing  	555.0 	173.0 0.00101 0.00031
portland  	501.0 	174.0 0.00091 0.00032
softball  	10120.0 	175.0 0.01836 0.00032
chat  	22.0 	176.0 4e-05 0.00032
motels  	10107.0 	178.0 0.01834 0.00032
chevy  	697.0 	179.0 0.00126 0.00032
pussy  	12.0 	180.0 2e-05 0.00033
pizza  	392.0 	181.0 0.00071 0.00033
god  	8984.0 	183.0 0.0163 0.00033
kansas  	166.0 	184.0 0.0003 0.00033
glass  	2249.0 	185.0 0.00408 0.00034
united states  	572.0 	186.0 0.00104 0.00034
pink  	480.0 	187.0 0.00087 0.00034
yellow pages  	59.0 	189.0 0.00011 0.00034
hp  	1119.0 	190.0 0.00203 0.00034
sacramento  	468.0 	191.0 0.00085 0.00035
mortgage  	564.0 	192.0 0.00102 0.00035
museum  	1116.0 	194.0 0.00203 0.00035
village  	10354.0 	195.0 0.01879 0.00035
animal  	812.0 	196.0 0.00147 0.00036
italian  	124.0 	198.0 0.00023 0.00036
cancer  	1237.0 	199.0 0.00224 0.00036
skin  	5226.0 	200.0 0.00948 0.00036
realtors  	10786.0 	201.0 0.01957 0.00036
coupons  	175.0 	202.0 0.00032 0.00037
chicken  	10864.0 	203.0 0.01971 0.00037
silver  	636.0 	205.0 0.00115 0.00037
wallpaper  	90.0 	207.0 0.00016 0.00038
dodge  	1083.0 	208.0 0.00197 0.00038
detroit  	1243.0 	209.0 0.00226 0.00038
oil  	1235.0 	210.0 0.00224 0.00038
fat  	83.0 	211.0 0.00015 0.00038
tucson  	4940.0 	214.0 0.00896 0.00039
eye  	7713.0 	215.0 0.014 0.00039
columbia  	850.0 	216.0 0.00154 0.00039
cell phone  	393.0 	219.0 0.00071 0.0004
phone number  	116.0 	220.0 0.00021 0.0004
photography  	4718.0 	221.0 0.00856 0.0004
army  	455.0 	223.0 0.00083 0.0004
kitchen  	230.0 	224.0 0.00042 0.00041
sun  	297.0 	225.0 0.00054 0.00041
windows  	10267.0 	226.0 0.01863 0.00041
washington dc  	1019.0 	227.0 0.00185 0.00041
french  	258.0 	228.0 0.00047 0.00041
mp3  	239.0 	229.0 0.00043 0.00042
apartment  	101.0 	230.0 0.00018 0.00042
math  	516.0 	231.0 0.00094 0.00042
mobile  	432.0 	232.0 0.00078 0.00042
cincinnati  	2261.0 	233.0 0.0041 0.00042
tree  	641.0 	234.0 0.00116 0.00042
bus  	1367.0 	235.0 0.00248 0.00043
reading  	7371.0 	236.0 0.01338 0.00043
easter  	33.0 	237.0 6e-05 0.00043
xxx  	29.0 	238.0 5e-05 0.00043
myrtle beach  	308.0 	239.0 0.00056 0.00043
ass  	52.0 	240.0 9e-05 0.00044
indianapolis  	6611.0 	241.0 0.012 0.00044
poem  	1090.0 	242.0 0.00198 0.00044
new mexico  	5089.0 	246.0 0.00923 0.00045
auction  	1383.0 	248.0 0.00251 0.00045
louisville  	1761.0 	249.0 0.0032 0.00045
smith  	1627.0 	250.0 0.00295 0.00045
idaho  	942.0 	251.0 0.00171 0.00046
west virginia  	7160.0 	252.0 0.01299 0.00046
pregnant  	178.0 	253.0 0.00032 0.00046
cartoon  	294.0 	254.0 0.00053 0.00046
salon  	4159.0 	255.0 0.00755 0.00046
chevrolet  	5928.0 	256.0 0.01076 0.00046
sample  	479.0 	257.0 0.00087 0.00047
london  	533.0 	258.0 0.00097 0.00047
verizon  	75.0 	260.0 0.00014 0.00047
metal  	1410.0 	262.0 0.00256 0.00048
walmart  	221.0 	263.0 0.0004 0.00048
jail  	6090.0 	265.0 0.01105 0.00048
orange county  	8237.0 	266.0 0.01495 0.00048
tattoo  	24.0 	267.0 4e-05 0.00048
wrestling  	203.0 	269.0 0.00037 0.00049
catholic  	9198.0 	270.0 0.01669 0.00049
disease  	520.0 	271.0 0.00094 0.00049
psp  	157.0 	272.0 0.00028 0.00049
england  	353.0 	274.0 0.00064 0.0005
new orleans  	631.0 	275.0 0.00115 0.0005
chamber of commerce  	3083.0 	276.0 0.00559 0.0005
guitar  	565.0 	277.0 0.00103 0.0005
camping  	1226.0 	278.0 0.00222 0.0005
trailer  	1014.0 	279.0 0.00184 0.00051
white pages  	61.0 	280.0 0.00011 0.00051
leather  	1001.0 	283.0 0.00182 0.00051
germany  	4300.0 	285.0 0.0078 0.00052
plastic  	9609.0 	286.0 0.01744 0.00052
puppies  	73.0 	287.0 0.00013 0.00052
fla  	1198.0 	288.0 0.00217 0.00052
tennis  	952.0 	289.0 0.00173 0.00052
milwaukee  	10133.0 	292.0 0.01839 0.00053
surgery  	336.0 	293.0 0.00061 0.00053
jesus  	826.0 	294.0 0.0015 0.00053
lottery  	30.0 	295.0 5e-05 0.00054
charleston  	1467.0 	296.0 0.00266 0.00054
vermont  	4438.0 	297.0 0.00805 0.00054
rose  	1494.0 	298.0 0.00271 0.00054
cake  	607.0 	299.0 0.0011 0.00054
puerto rico  	1067.0 	300.0 0.00194 0.00054
queens  	7300.0 	301.0 0.01325 0.00055
tires  	311.0 	302.0 0.00056 0.00055
paris  	1377.0 	304.0 0.0025 0.00055
american idol  	93.0 	305.0 0.00017 0.00055
keywords  	903.0 	307.0 0.00164 0.00056
dell  	1665.0 	308.0 0.00302 0.00056
my space  	34.0 	309.0 6e-05 0.00056
holiday inn  	748.0 	310.0 0.00136 0.00056
wine  	629.0 	312.0 0.00114 0.00057
trailers  	99.0 	313.0 0.00018 0.00057
flower  	266.0 	316.0 0.00048 0.00057
cheat codes  	162.0 	317.0 0.00029 0.00058
shoe  	7316.0 	318.0 0.01328 0.00058
german  	238.0 	319.0 0.00043 0.00058
games.com  	27.0 	320.0 5e-05 0.00058
alaska  	509.0 	321.0 0.00092 0.00058
france  	259.0 	323.0 0.00047 0.00059
safety  	161.0 	324.0 0.00029 0.00059
hollywood  	1154.0 	326.0 0.00209 0.00059
fashion  	1407.0 	328.0 0.00255 0.0006
remax  	327.0 	329.0 0.00059 0.0006
mexican  	349.0 	330.0 0.00063 0.0006
fabric  	676.0 	331.0 0.00123 0.0006
kelly  	145.0 	332.0 0.00026 0.0006
fox  	673.0 	333.0 0.00122 0.0006
rhode island  	1144.0 	334.0 0.00208 0.00061
obituaries  	1465.0 	335.0 0.00266 0.00061
japanese  	1889.0 	336.0 0.00343 0.00061
doctors  	7870.0 	337.0 0.01428 0.00061
ireland  	506.0 	339.0 0.00092 0.00062
drugs  	9165.0 	340.0 0.01663 0.00062
web addresses  	7885.0 	341.0 0.01431 0.00062
camera  	8172.0 	342.0 0.01483 0.00062
divorce  	7861.0 	343.0 0.01426 0.00062
xbox  	232.0 	344.0 0.00042 0.00062
chinese  	575.0 	346.0 0.00104 0.00063
credit card  	261.0 	347.0 0.00047 0.00063
bush  	211.0 	348.0 0.00038 0.00063
fitness  	8967.0 	349.0 0.01627 0.00063
cats  	989.0 	350.0 0.00179 0.00064
blood  	7759.0 	351.0 0.01408 0.00064
pools  	246.0 	352.0 0.00045 0.00064
realtor  	1609.0 	353.0 0.00292 0.00064
naples  	10959.0 	354.0 0.01989 0.00064
taxes  	3753.0 	355.0 0.00681 0.00064
tool  	1403.0 	357.0 0.00255 0.00065
asian  	81.0 	358.0 0.00015 0.00065
sears  	536.0 	360.0 0.00097 0.00065
new york state  	9934.0 	361.0 0.01803 0.00066
tile  	1201.0 	362.0 0.00218 0.00066
marriage  	3127.0 	363.0 0.00567 0.00066
fuck  	478.0 	364.0 0.00087 0.00066
jeans  	413.0 	365.0 0.00075 0.00066
johnson  	3116.0 	367.0 0.00565 0.00067
menu  	645.0 	368.0 0.00117 0.00067
salary  	1025.0 	369.0 0.00186 0.00067
horses  	578.0 	371.0 0.00105 0.00067
celebrity  	39.0 	372.0 7e-05 0.00068
new hampshire  	10090.0 	373.0 0.01831 0.00068
candy  	1105.0 	374.0 0.00201 0.00068
author  	2987.0 	377.0 0.00542 0.00068
airline  	72.0 	378.0 0.00013 0.00069
montana  	6102.0 	379.0 0.01107 0.00069
ocm  	1415.0 	382.0 0.00257 0.00069
preschool  	1326.0 	383.0 0.00241 0.0007
cable  	744.0 	384.0 0.00135 0.0007
energy  	2145.0 	385.0 0.00389 0.0007
prison  	781.0 	387.0 0.00142 0.0007
medicine  	4215.0 	389.0 0.00765 0.00071
yamaha  	919.0 	391.0 0.00167 0.00071
lighting  	10118.0 	392.0 0.01836 0.00071
navy  	462.0 	393.0 0.00084 0.00071
jeep  	197.0 	394.0 0.00036 0.00071
manhattan  	5948.0 	395.0 0.01079 0.00072
diamond  	9344.0 	396.0 0.01696 0.00072
tattoos  	32.0 	397.0 6e-05 0.00072
nike  	1428.0 	398.0 0.00259 0.00072
loan  	1029.0 	400.0 0.00187 0.00073
wilmington  	841.0 	401.0 0.00153 0.00073
keyword  	464.0 	402.0 0.00084 0.00073
magic  	147.0 	403.0 0.00027 0.00073
angel  	237.0 	404.0 0.00043 0.00073
nursery  	4018.0 	405.0 0.00729 0.00073
lancaster  	3711.0 	406.0 0.00673 0.00074
marriott  	7552.0 	407.0 0.0137 0.00074
poetry  	271.0 	408.0 0.00049 0.00074
bird  	802.0 	409.0 0.00146 0.00074
stuff  	377.0 	410.0 0.00068 0.00074
chocolate  	9469.0 	411.0 0.01718 0.00075
president  	6560.0 	412.0 0.0119 0.00075
hilton  	10683.0 	413.0 0.01939 0.00075
retail  	8435.0 	414.0 0.01531 0.00075
salem  	5154.0 	415.0 0.00935 0.00075
harley davidson  	371.0 	420.0 0.00067 0.00076
lexington  	906.0 	422.0 0.00164 0.00077
logo  	1250.0 	423.0 0.00227 0.00077
printer  	701.0 	424.0 0.00127 0.00077
rome  	1169.0 	425.0 0.00212 0.00077
cooking  	644.0 	426.0 0.00117 0.00077
tabs  	1079.0 	427.0 0.00196 0.00077
bars  	10309.0 	428.0 0.01871 0.00078
irish  	153.0 	429.0 0.00028 0.00078
savannah  	447.0 	430.0 0.00081 0.00078
webmail  	204.0 	431.0 0.00037 0.00078
tire  	6125.0 	435.0 0.01111 0.00079
nissan  	570.0 	436.0 0.00103 0.00079
japan  	4167.0 	437.0 0.00756 0.00079
penis  	305.0 	443.0 0.00055 0.0008
carpet  	5195.0 	444.0 0.00943 0.00081
ipod  	10769.0 	446.0 0.01954 0.00081
bath  	127.0 	447.0 0.00023 0.00081
lincoln  	6295.0 	448.0 0.01142 0.00081
weight loss  	992.0 	449.0 0.0018 0.00081
reno  	562.0 	450.0 0.00102 0.00082
microsoft  	356.0 	451.0 0.00065 0.00082
alcohol  	10174.0 	452.0 0.01846 0.00082
genealogy  	214.0 	453.0 0.00039 0.00082
lacrosse  	8060.0 	454.0 0.01463 0.00082
florist  	3094.0 	455.0 0.00561 0.00083
massage  	7097.0 	456.0 0.01288 0.00083
mustang  	437.0 	457.0 0.00079 0.00083
prom  	40.0 	458.0 7e-05 0.00083
lesbian  	457.0 	460.0 0.00083 0.00083
breast  	7941.0 	462.0 0.01441 0.00084
coffee  	886.0 	465.0 0.00161 0.00084
clip art  	545.0 	466.0 0.00099 0.00085
weddings  	527.0 	469.0 0.00096 0.00085
ringtones  	120.0 	470.0 0.00022 0.00085
child support  	784.0 	471.0 0.00142 0.00085
television  	954.0 	472.0 0.00173 0.00086
spain  	3822.0 	474.0 0.00694 0.00086
washington state  	2961.0 	476.0 0.00537 0.00086
pharmacy  	1435.0 	477.0 0.0026 0.00087
civil war  	4305.0 	480.0 0.00781 0.00087
concrete  	1907.0 	482.0 0.00346 0.00087
bedding  	152.0 	483.0 0.00028 0.00088
adoption  	1628.0 	484.0 0.00295 0.00088
obituary  	6241.0 	485.0 0.01133 0.00088
nebraska  	5290.0 	488.0 0.0096 0.00089
taylor  	3799.0 	490.0 0.00689 0.00089
password  	67.0 	492.0 0.00012 0.00089
india  	4124.0 	493.0 0.00748 0.00089
bowling  	2453.0 	494.0 0.00445 0.0009
franklin  	4660.0 	495.0 0.00846 0.0009
telephone  	568.0 	496.0 0.00103 0.0009
sarasota  	746.0 	497.0 0.00135 0.0009
auctions  	1617.0 	498.0 0.00293 0.0009
target  	896.0 	499.0 0.00163 0.00091
blog  	1495.0 	501.0 0.00271 0.00091
atlantic city  	291.0 	502.0 0.00053 0.00091
anderson  	9308.0 	503.0 0.01689 0.00091
medicare  	1502.0 	506.0 0.00273 0.00092
labor  	743.0 	507.0 0.00135 0.00092
cell  	1061.0 	513.0 0.00193 0.00093
resume  	56.0 	514.0 0.0001 0.00093
hunting  	741.0 	516.0 0.00134 0.00094
cheat  	292.0 	517.0 0.00053 0.00094
century 21  	5619.0 	518.0 0.0102 0.00094
shower  	1898.0 	519.0 0.00344 0.00094
virginia beach  	1562.0 	521.0 0.00283 0.00095
jamaica  	226.0 	522.0 0.00041 0.00095
calories  	1752.0 	523.0 0.00318 0.00095
eagle  	9570.0 	524.0 0.01737 0.00095
piano  	10870.0 	525.0 0.01972 0.00095
virus  	355.0 	526.0 0.00064 0.00095
dream  	155.0 	527.0 0.00028 0.00096
classifieds  	1724.0 	528.0 0.00313 0.00096
brain  	944.0 	529.0 0.00171 0.00096
bronx  	1618.0 	531.0 0.00294 0.00096
palm  	3350.0 	533.0 0.00608 0.00097
hotmail.com  	168.0 	534.0 0.0003 0.00097
earth  	1413.0 	535.0 0.00256 0.00097
broadway  	351.0 	536.0 0.00064 0.00097
catering  	4399.0 	537.0 0.00798 0.00097
lawn  	2547.0 	540.0 0.00462 0.00098
best western  	6692.0 	541.0 0.01214 0.00098
chords  	5182.0 	542.0 0.0094 0.00098
exercise  	8278.0 	543.0 0.01502 0.00099
puppy  	736.0 	544.0 0.00134 0.00099
apple  	595.0 	545.0 0.00108 0.00099
medication  	4781.0 	548.0 0.00868 0.00099
paintball  	3558.0 	550.0 0.00646 0.001
chase  	85.0 	552.0 0.00015 0.001
sprint  	146.0 	555.0 0.00026 0.00101
delta  	591.0 	556.0 0.00107 0.00101
albuquerque  	1699.0 	557.0 0.00308 0.00101
motorola  	1357.0 	558.0 0.00246 0.00101
nurse  	2899.0 	560.0 0.00526 0.00102
canon  	2671.0 	561.0 0.00485 0.00102
nm  	9811.0 	566.0 0.0178 0.00103
clipart  	264.0 	567.0 0.00048 0.00103
trucking  	7128.0 	568.0 0.01293 0.00103
greek  	882.0 	569.0 0.0016 0.00103
lawyers  	5615.0 	570.0 0.01019 0.00103
iraq  	5246.0 	571.0 0.00952 0.00104
tests  	8651.0 	575.0 0.0157 0.00104
moon  	9878.0 	577.0 0.01792 0.00105
bed and breakfast  	426.0 	578.0 0.00077 0.00105
boots  	1057.0 	579.0 0.00192 0.00105
anime  	63.0 	581.0 0.00011 0.00105
unemployment  	1416.0 	582.0 0.00257 0.00106
pacific  	9871.0 	583.0 0.01791 0.00106
africa  	494.0 	584.0 0.0009 0.00106
pop  	1486.0 	586.0 0.0027 0.00106
finance  	172.0 	587.0 0.00031 0.00107
rings  	1555.0 	588.0 0.00282 0.00107
pontiac  	2077.0 	590.0 0.00377 0.00107
bathroom  	126.0 	592.0 0.00023 0.00107
used cars  	3821.0 	593.0 0.00693 0.00108
spas  	3382.0 	595.0 0.00614 0.00108
mothers day  	76.0 	597.0 0.00014 0.00108
universal  	1122.0 	598.0 0.00204 0.00109
jones  	7011.0 	599.0 0.01272 0.00109
patio  	1474.0 	600.0 0.00267 0.00109
harley  	532.0 	601.0 0.00097 0.00109
forums  	529.0 	605.0 0.00096 0.0011
houses for sale  	4873.0 	606.0 0.00884 0.0011
fort lauderdale  	10911.0 	607.0 0.0198 0.0011
bridge  	1405.0 	608.0 0.00255 0.0011
gymnastics  	3907.0 	611.0 0.00709 0.00111
fruit  	5014.0 	612.0 0.0091 0.00111
queen  	1313.0 	615.0 0.00238 0.00112
dollar  	7636.0 	617.0 0.01386 0.00112
conversion  	9641.0 	619.0 0.01749 0.00112
bass  	244.0 	620.0 0.00044 0.00113
mil  	519.0 	623.0 0.00094 0.00113
motorcycles  	180.0 	625.0 0.00033 0.00113
home depot  	3235.0 	626.0 0.00587 0.00114
cingular  	117.0 	629.0 0.00021 0.00114
newport  	535.0 	630.0 0.00097 0.00114
chrysler  	6492.0 	632.0 0.01178 0.00115
cheerleading  	9618.0 	633.0 0.01745 0.00115
immigration  	703.0 	638.0 0.00128 0.00116
europe  	771.0 	639.0 0.0014 0.00116
cell phones  	189.0 	641.0 0.00034 0.00116
tea  	1515.0 	642.0 0.00275 0.00116
castle  	1531.0 	643.0 0.00278 0.00117
sleep  	8783.0 	645.0 0.01594 0.00117
health insurance  	6986.0 	646.0 0.01268 0.00117
latin  	201.0 	647.0 0.00036 0.00117
colorado springs  	7075.0 	649.0 0.01284 0.00118
public records  	1388.0 	650.0 0.00252 0.00118
fuel  	1082.0 	654.0 0.00196 0.00119
tenn  	6165.0 	655.0 0.01119 0.00119
beer  	9160.0 	656.0 0.01662 0.00119
visa  	835.0 	658.0 0.00152 0.00119
jordan  	5434.0 	659.0 0.00986 0.0012
samsung  	6398.0 	660.0 0.01161 0.0012
lisa  	4224.0 	661.0 0.00766 0.0012
sex offenders  	4525.0 	663.0 0.00821 0.0012
jessica  	517.0 	664.0 0.00094 0.0012
australia  	3330.0 	665.0 0.00604 0.00121
social security  	184.0 	666.0 0.00033 0.00121
tractor  	484.0 	667.0 0.00088 0.00121
icons  	158.0 	668.0 0.00029 0.00121
hip hop  	543.0 	669.0 0.00099 0.00121
desert  	8222.0 	670.0 0.01492 0.00122
campgrounds  	8920.0 	672.0 0.01619 0.00122
maui  	846.0 	674.0 0.00154 0.00122
cemetery  	6791.0 	675.0 0.01232 0.00122
gmc  	8643.0 	676.0 0.01568 0.00123
wire  	3770.0 	677.0 0.00684 0.00123
temple  	782.0 	678.0 0.00142 0.00123
syracuse  	7663.0 	679.0 0.01391 0.00123
toddler  	8394.0 	680.0 0.01523 0.00123
jazz  	3093.0 	681.0 0.00561 0.00124
nextel  	268.0 	684.0 0.00049 0.00124
music video  	955.0 	686.0 0.00173 0.00124
key west  	240.0 	687.0 0.00044 0.00125
poker  	125.0 	690.0 0.00023 0.00125
ashley  	446.0 	692.0 0.00081 0.00126
lowes  	10408.0 	693.0 0.01889 0.00126
ocala  	848.0 	694.0 0.00154 0.00126
sheet music  	1251.0 	695.0 0.00227 0.00126
lakeland  	11115.0 	696.0 0.02017 0.00126
yoga  	2822.0 	697.0 0.00512 0.00126
calculator  	58.0 	699.0 0.00011 0.00127
suzuki  	452.0 	700.0 0.00082 0.00127
screen name  	57.0 	701.0 0.0001 0.00127
hardware  	3839.0 	702.0 0.00697 0.00127
metro  	8023.0 	704.0 0.01456 0.00128
cheese  	7236.0 	705.0 0.01313 0.00128
cookies  	425.0 	706.0 0.00077 0.00128
flash  	111.0 	707.0 0.0002 0.00128
gateway  	1316.0 	708.0 0.00239 0.00128
transmission  	3029.0 	710.0 0.0055 0.00129
mac  	7147.0 	711.0 0.01297 0.00129
lounge  	941.0 	713.0 0.00171 0.00129
zoo  	333.0 	715.0 0.0006 0.0013
samples  	9837.0 	716.0 0.01785 0.0013
victoria  	139.0 	717.0 0.00025 0.0013
crazy  	1199.0 	718.0 0.00218 0.0013
news.com  	763.0 	719.0 0.00138 0.0013
diabetes  	851.0 	721.0 0.00154 0.00131
resturants  	7455.0 	722.0 0.01353 0.00131
auto parts  	251.0 	723.0 0.00046 0.00131
phone book  	6446.0 	727.0 0.0117 0.00132
panasonic  	10398.0 	730.0 0.01887 0.00132
fence  	5225.0 	732.0 0.00948 0.00133
russian  	95.0 	733.0 0.00017 0.00133
cute  	482.0 	734.0 0.00087 0.00133
palm springs  	4536.0 	735.0 0.00823 0.00133
deck  	1143.0 	738.0 0.00207 0.00134
quiz  	1091.0 	740.0 0.00198 0.00134
goverment  	10998.0 	741.0 0.01996 0.00134
spirit  	567.0 	742.0 0.00103 0.00135
coin  	9062.0 	744.0 0.01644 0.00135
